Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
f73c15dc-6ec6-38a9-b78a-df9b6385f240,9b1f8cd0-2246-3f4f-82df-23ea314c7665,Verdie59 Bruen238,F,GENERAL PRACTICE,800 ESSEX ST,LAWRENCE,MA,018414617,42.70162725,-71.1755487945157,1,0
78952073-8374-31b5-b554-2199a85e653d,357e489c-304e-3495-8354-62e85b5896b5,Marlys304 Schoen8,F,GENERAL PRACTICE,75 HERRICK ST,BEVERLY,MA,019155900,42.56305785,-70.87604053437136,59,0
43f0f261-c819-3e81-8e5a-fbdc890a0c2f,15d4c950-4691-3996-b4c4-bf06bfb58ff7,Alvin56 Crona259,M,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018445883,42.7285558,-71.16833738237946,481,0
6de75a58-81f9-358d-a349-a09bfd623371,655f2a4f-419c-39d3-8ed6-6c4117eb7e32,Aurore252 Herzog843,F,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,018641326,42.566971949999996,-71.10799861135133,73,0
3ffb2f0b-0e4b-3cee-8ff1-d78c4d05ef2b,5018c664-e283-30eb-932a-529d9a19b3b5,Numbers230 Stehr398,M,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,609,0
1d601279-44f0-366a-9606-72e75847dd42,2e8b42f8-4300-30a9-a576-d513d1021a0a,Beverlee316 Haag279,F,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,018761699,42.63120935,-71.27023603178071,569,0
c71ea709-0713-3954-acf1-49042a80b774,0caa0116-ef9a-3d4c-bcff-9c405a9d2bda,Yasmin241 Emard19,F,GENERAL PRACTICE,105 CHESTNUT ST STE 35,PLYMOUTH,MA,023604054,41.884685,-70.847219,56,0
fb866b59-5e35-3220-8791-2032bcaf8d2f,5ba77f2c-8ce5-3dde-bb46-3ffcceb3bfbf,Isidra572 Quitzon246,F,GENERAL PRACTICE,188 FLORENCE ST,CHESTNUT HILL,MA,024672641,42.31835025,-71.17401686317635,1,0
0276a021-ef64-365a-93e1-816a1cc4aaa6,4ff3563e-f909-3a06-902d-26c28d9d5355,Soraya693 Cormier289,F,GENERAL PRACTICE,876 FALMOUTH RD,HYANNIS,MA,026012322,41.6619029,-70.31909857281401,6,0
03c8e0aa-c6a9-35e4-afc0-d3cd4595b9fb,847ba43f-362d-3325-a095-93eb95d9dd90,Lawanda300 Bayer639,F,GENERAL PRACTICE,60 E SILVER ST,WESTFIELD,MA,010854434,42.1147598,-72.73956114707532,1,0
4ffed92e-e50b-3160-84f8-e770a3dc451b,d140ed3f-2696-3e78-bd77-1c959ec4fc4d,Jamal145 Marks830,M,GENERAL PRACTICE,863 HATHAWAY ROAD,NEW BEDFORD,MA,027401916,41.6512968,-70.9669902070805,138,0
bbf0246b-f373-3f02-b090-301f40a90c0b,1cff30ba-b91f-3ea2-b80b-770d67856358,Duncan491 Halvorson124,M,GENERAL PRACTICE,359 JONES RD,FALMOUTH,MA,025403341,41.5591273,-70.60352436630029,7,0
c8ef85a4-8c3b-3397-9a0c-50657bfc359c,d4e48a16-0a60-3e90-81e5-c35b22ffe6af,Bertram873 Kutch271,M,GENERAL PRACTICE,856 STATE RD,NORTH ADAMS,MA,012473027,42.69967208677275,-73.16330754755236,486,0
da13e123-9b9f-386f-a43e-f6993fa97cd4,a609d72c-6c90-3703-8500-02b8c9c0f6dc,Lenard338 Dickens475,M,GENERAL PRACTICE,1000 NORTH ST,PITTSFIELD,MA,012011520,42.4680348,-73.24334506233173,1,0
0118e453-bfc2-30a1-9ef6-f6ec29755446,4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,Theo630 Mante251,M,GENERAL PRACTICE,800 WASHINGTON ST,WORCESTER,MA,016550002,42.180483,-71.867782,188,0
8e92a212-ec70-39aa-a7d9-b23444eecf89,f7171d7c-0d92-33cf-98dc-abd628d79750,Wilford267 Schmidt332,M,GENERAL PRACTICE,431 POND ST,JAMAICA PLAIN,MA,021303402,42.310128500000005,-71.1321602569144,5,0
007cc972-5cea-3c66-a1e1-de3e2b7b1da6,6f95a7a4-3343-3d14-b8b5-35d1e3247551,Tarra676 Bailey598,F,GENERAL PRACTICE,254 BILLERICA RD,CHELMSFORD,MA,018244114,42.5969934,-71.3233653623669,1,0
aef0da51-a074-3512-9539-d97b68067e77,39c15c0f-5c49-311e-99d2-1fb99d80e06e,Nancie476 Homenick806,F,GENERAL PRACTICE,398 NEPONSET AVE,DORCHESTER,MA,021223134,42.286764399999996,-71.04402811508834,132,0
d9e27150-2f2d-34e0-92dc-365c7744d563,c3e56d13-ebb5-3d4d-908f-3f2a6a4de7aa,Willette878 Reynolds644,F,GENERAL PRACTICE,233 MIDDLE ST,BRAINTREE,MA,021844840,42.2180597,-70.9924896,3,0
47db15dc-5e04-3f02-b552-2e148b0768fe,8f22037a-070f-3fcf-8f39-fa879f0ae107,Patricia625 Lira652,F,GENERAL PRACTICE,567 DARTMOUTH ST,S DARTMOUTH,MA,027481826,41.61112,-70.93937914285715,6,0
9b663266-17a2-3cd3-b98f-8e8b979499b4,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Courtney281 Kihn564,M,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,665,0
cd66075f-6ed3-30f6-9c98-feefd47823da,07baae96-3d74-3c69-a845-dad7b792eb52,Sheryl275 Brekke496,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,103,0
08bb556a-7397-335b-b14c-e8cac30aefd0,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Thanh759 Weber641,M,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,1589,0
ff6c1b9f-bc10-3705-92c8-c9c296bafb21,13f83225-b984-345a-a353-11237d5aadfb,Mitchell808 Schroeder447,M,GENERAL PRACTICE,450 W RIVER ST,ORANGE,MA,013641408,42.5928702,-72.32953998953418,32,0
2d16c9cd-d5c3-319c-ad82-08f6a2e87e79,45e64170-207e-3786-b970-76fca7a5691b,Diego848 Carrion142,M,GENERAL PRACTICE,50 INDIAN NECK RD,WAREHAM,MA,025712174,41.7539753,-70.69890130810117,2,0
faaafb59-963b-3370-a3c9-afb48626d9e9,6e290541-eba3-37fc-a3e2-e58f77e84c7e,Gregory545 Toy286,M,GENERAL PRACTICE,15 LENOX ST.,SPRINGFIELD,MA,011083122,42.085779,-72.55846414285715,323,0
a5a7ab58-2313-380c-8f4a-964a74370d49,a0e043cc-dd00-3d67-938c-524d3690f90a,Trevor374 Hills818,M,GENERAL PRACTICE,61 LINCOLN ST,FRAMINGHAM,MA,017028264,42.2834291,-71.4175609,46,0
9679cf5e-3bb8-3f46-a94b-f5a71a5a2e9a,263d1b03-1560-3fc3-b93d-c33a0cbd5837,Nam74 Treutel973,F,GENERAL PRACTICE,10 RIVERSIDE DRIVE  STE 201,LAKEVILLE,MA,023471689,41.8771119,-70.92344635,45,0
0e88336f-2f4e-3e11-98a8-75d1e471398c,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Haywood675 Bednar518,M,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,271,0
cbc9c03b-a984-3353-9d07-07984ed1e974,432821fe-58ed-33eb-823c-b4447a52c7e9,Ignacio928 O'Keefe54,M,GENERAL PRACTICE,1071 VARNUM AVE,LOWELL,MA,018541131,42.64497212195122,-71.36843231707317,3,0
0e0bf7e7-1e5e-3262-be50-f95a5560e74c,a2a41caf-758f-3962-8e5f-e6e603f93d17,Rhett759 Padberg411,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,2149,0
5ebe88f5-ab3b-35a2-9b02-85181b5b8e51,3d09dd1a-257d-3eee-977d-1b076002cf2d,Temple691 Reichert620,F,GENERAL PRACTICE,620 LAUREL ST,LEE,MA,012389181,42.325270573922175,-73.26123519130739,1,0
a6ca9092-5d0a-32ae-ad0b-32728cc29f59,ca62a361-9c79-32d1-92cc-ffc0d5d19679,Benedict104 Barrows492,M,GENERAL PRACTICE,19 HENRY ST,SHARON,MA,020671714,42.109147300000004,-71.20768205338297,65,0
e82ac624-f1e7-388d-b1ba-8c6118ea4e44,0d24cc89-3256-330c-b36d-d8de8babef84,Will178 Bernhard322,M,GENERAL PRACTICE,1030 FALMOUTH RD,SOUTH YARMOUTH,MA,026641218,41.6667779,-70.1847414,297,0
b6fb66e7-2d78-3c4a-9e10-d50e9fd79586,8ae6a210-708f-3b23-b7d3-ac7948abd2b0,Khalilah870 Dare640,F,GENERAL PRACTICE,631 LINCOLN ST,WORCESTER,MA,016052010,42.2975664,-71.76536802164628,33,0
606e6098-17e1-3f81-b3ce-1ee5bbad4f3f,ce5a2589-44ba-3e2f-ac0d-76c482da6091,Kevin729 Moore224,M,GENERAL PRACTICE,178 LOWELL STREET,LEXINGTON,MA,024202719,42.438544300000004,-71.19310317632329,2,0
cc3e9c8f-cc69-3b66-b2e8-08f2325b8418,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Judy192 Gleason633,F,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,196,0
ff1bc3bf-5803-396d-af7d-5e7bb1605db8,19a65317-5d32-355e-8f82-88933d48366d,Carl856 King743,F,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,023471468,41.8455651,-70.95195924208448,136,0
a372b8d8-3f45-3540-85ab-0be58931b9bd,844a8cb2-4164-35b2-88b8-dffa2889a738,Shemeka786 Conn188,F,GENERAL PRACTICE,150 UNIVERSITY DRIVE,AMHERST,MA,010022232,42.368937,-72.53247107203978,49,0
d81a92a5-0e6b-38f8-8500-20bc34b92607,ee6705d5-db4a-3120-bbe1-1e72972a841f,Erick204 Huel628,M,GENERAL PRACTICE,101 JACKSON ST,LOWELL,MA,018522103,42.64221447368421,-71.31029421052632,30,0
dd10808e-8bd8-38ba-b853-9099bf66a28f,a6fb79e7-4abb-3a68-b62d-e501427fdca4,Barb55 Renner328,F,GENERAL PRACTICE,489 WASHINGTON ST STE 202,AUBURN,MA,015015709,42.187836,-71.83104,548,0
bd8efdfd-1158-3029-b721-c228040afc01,52e42aa3-27fb-3298-a3ae-25529dfe6347,Kaley842 Mills423,F,GENERAL PRACTICE,85 BEAUMONT DR,NORTHBRIDGE,MA,015341093,42.15719035,-71.6521339767302,2,0
a529cb3f-1463-3c1b-a8fc-e597b2719c43,b92c875d-5390-3cc7-9cc5-67ade724daf3,Deon400 Hansen121,F,GENERAL PRACTICE,65 COOPER ST,AGAWAM,MA,010010325,42.07895845,-72.62045515660407,1,0
f727000d-9931-39e7-a424-216bb673c411,5117bb89-3a9f-3740-a0f1-c3a1a8d7851e,Cecily421 Predovic534,F,GENERAL PRACTICE,20 ELM ST,PITTSFIELD,MA,012016502,42.4458896,-73.2448206979669,74,0
a33e7433-cb6c-36dc-8546-953e6773e346,4e3c60e6-dbed-32c3-9b03-767d7fbc82b0,Gordon377 Lind531,M,GENERAL PRACTICE,222 RIVER RD,LEEDS,MA,010539783,42.364084399999996,-72.70745188531934,1,0
f26e053f-2990-317e-844e-529ee6510fb3,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Otha286 Roberts511,M,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,1452,0
6919ebd7-3049-38e2-8fc1-92613833ffc0,f0e3e152-0b08-3819-b962-b043f63f6dc1,Kirby843 Rippin620,M,GENERAL PRACTICE,1010 VARNUM AVENUE,LOWELL,MA,018541915,42.6422606,-71.36626685573418,13,0
ad9a23c9-0d44-32a6-9989-39618aa6b656,c656d426-a307-372e-85f4-add29b4f178b,Quincy153 Larkin917,M,GENERAL PRACTICE,174 ARMISTICE BLVD STE A,FALL RIVER,MA,027212367,41.7010642,-71.1546367,74,0
ee1ba480-94eb-3e0f-9fd3-e3e7ee6fae0c,81b1ef2b-8d3c-3923-859d-ae56099e037a,Antonio44 Pabón228,M,GENERAL PRACTICE,19 VARNUM STREET,LOWELL,MA,018502132,42.6520846,-71.29979019978185,1,0
2fa38341-8140-394a-b1a6-9596efb2fdb3,2fa36ef4-0a5b-358e-b76f-f4ada6c48e8b,Alberto639 Magaña874,M,GENERAL PRACTICE,90 ROUTE 6A,SANDWICH,MA,025635301,41.76404705,-70.50066669296109,93,0
6225b4bd-f951-3573-a0d5-e80ca30129cd,ea8d287f-b3a9-3800-8798-788e334ee406,Shirly501 Kuphal363,F,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,1014,0
75e3287f-d1e7-3bf0-b4f2-6c65cac83f8d,c7542447-e06e-32cb-b6db-243c23a0dbc2,Chantell995 Krajcik437,F,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,1991,0
6c832fff-93b2-3fd3-b41d-022bc870bd46,d9fe2c9c-135e-3da3-8de8-1a0ff165d886,Eldridge510 Marquardt819,M,GENERAL PRACTICE,1430 MAIN ST,WORCESTER,MA,016091121,42.2492003,-71.92931780325071,382,0
7051a06f-9a79-3555-afe2-fd5f2c6a02f9,50c47685-8125-3c50-8311-8bd7ba9e9108,Eva64 Gómez206,F,GENERAL PRACTICE,4199 WASHINGTON ST,ROSLINDALE,MA,021311733,42.2871447,-71.1277526,339,0
0c60505e-bd87-3ba5-92cc-26b6e4b2e1cc,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Rueben647 Okuneva707,M,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,80,0
3650e247-75b5-37b4-9da2-7edd630bf323,621bd7b5-3f4c-3555-8daa-f1216e352f33,Mitchel812 Williamson769,M,GENERAL PRACTICE,34 AGASSIZ AVE,BELMONT,MA,024785023,42.38815185,-71.19406248191802,4,0
8315d9ce-7ab2-39dc-b914-a2576593083f,0b2738b6-7911-3aa4-8b6e-7e1df7c14fe1,Kayleen757 Stokes453,F,GENERAL PRACTICE,888 N MAIN ST,BROCKTON,MA,023011668,42.1061239,-71.02807965450519,1,0
e014d939-76d0-34f2-9341-47a9e44dc279,46375470-1e20-3ddc-8dc5-010ba53826b6,Clara183 Reynolds644,F,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,555,0
3f4d173c-cd86-3f94-a68b-767d4431e011,9d2a1656-0f4d-30d1-bc63-eb365a05529c,Lorene243 Ward668,F,GENERAL PRACTICE,235 N PEARL ST,BROCKTON,MA,023011794,42.09805395,-71.0609587194362,767,0
7884c130-64fe-3f3b-a7bd-2a046616e67f,aba3e6f6-4562-342e-b90f-dd61b117f394,Norbert530 White193,M,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,82,0
80ab9040-ed80-3f75-bf4c-31f30ff1879a,a4b91172-69e7-3895-bd89-b9a0868de5c2,Salvador46 Wolff180,M,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,390,0
87923cca-1029-3436-bb23-703340ef9f11,47fb5a56-bee5-3ecd-9958-706b20831c82,Karey608 Torp761,F,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,60,0
49c694c2-e564-3293-add1-c5a28e0e7c1f,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Lourdes258 Agosto501,F,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,261,0
cf0dd704-f108-3e3a-b88e-14881bd89b42,9203d0d2-ca7d-3421-9361-974402ffb561,Tamera164 Shields502,F,GENERAL PRACTICE,58 OLD NORTH RD,WORTHINGTON,MA,010989708,42.414246,-72.93841842197347,32,0
c6857fbe-002b-3b06-8a7a-90b090b17b93,ca8a919a-05f9-3687-bfb6-42800a70031e,Clair921 Flatley871,F,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,017014613,42.3095704,-71.4413097,202,0
7b735a3d-a4e1-3325-bb44-63fa1cd3ba06,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Leif534 Hane680,M,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,2400,0
2c966a32-9f41-35c3-b974-497e9f723a2d,50c7f768-9138-3dae-a67d-953bdf9ad754,Glenn0 Bogisich202,M,GENERAL PRACTICE,125 COUNTY STREET,TAUNTON,MA,027803561,41.8960599,-71.07799243944345,24,0
aeaa32db-16b0-364e-a156-b59330a0ec7d,a194e94a-dd16-347e-95ea-8d00052c14d1,Elvera717 Gusikowski974,F,GENERAL PRACTICE,833 MAIN ST,S YARMOUTH,MA,026645254,41.65171785,-70.21464095380932,51,0
87d1c4e9-54d5-302c-bedd-ec85d5e2692b,be509ccb-bfb7-3b87-8945-8426b689ef9d,Man114 Balistreri607,M,GENERAL PRACTICE,2049 DORCHESTER AVENUE,BOSTON,MA,021244742,42.3554334,-71.060511,16,0
9db04c3b-a1f7-326c-afc0-3f81b049b98c,6f90eaad-abe3-3ce0-b9a6-2031c5674f0d,Claribel706 Wuckert783,F,GENERAL PRACTICE,800 TURNPIKE ST STE 300,NORTH ANDOVER,MA,018456156,42.66074825,-71.10724143845708,146,0
d8f2b5b4-194b-33d2-aca2-892ac5c122c6,f087b01f-da5c-3db6-bb6d-8a3cf3e630c5,Gloria696 Coronado577,F,GENERAL PRACTICE,255 PARK AVE,WORCESTER,MA,016091989,42.26491135,-71.8185187,71,0
495e1562-91bc-3354-b382-445991d061c8,065eba51-cef7-3976-8654-ba8e7df887ce,Lyndon118 Block661,M,GENERAL PRACTICE,1165 NORTH PLEASANT STREET,AMHERST,MA,01002,42.40927615,-72.52971238527101,7,0
17cc706b-0b07-38e1-999c-01921ed54687,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Kyle55 Goyette777,M,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,9,0
7ee20ebc-5a9d-3c98-aa8f-d13704392f09,73c7eaf8-f8b3-383f-b3e1-4d8ff5ca255d,Nicki254 Bartell116,F,GENERAL PRACTICE,161 FALMOUTH RD,MASHPEE,MA,026492662,41.6314877,-70.46769809885944,1,0
b3d38a63-fbb8-32f3-b2d4-1f1775dfc917,6873525f-1680-3ceb-b536-270d44b46e2e,Raymond398 Nicolas769,M,GENERAL PRACTICE,500 COLUMBIA RD,DORCHESTER,MA,021252322,42.3147979,-71.067633,91,0
63889a53-ae8c-3e30-8321-2cd21b9c8820,6c7fe370-02c4-3537-8f5e-373b2168b933,Shon148 Swift555,M,GENERAL PRACTICE,60 HOSPITAL ROAD,LEOMINSTER,MA,014533791,42.54031915,-71.76312990486304,11,0
cdb780b9-66e9-3c9c-a6e5-f88398a1e45d,9fbf3c5e-5f22-3b9f-9032-39d6de320874,Delois358 Langosh790,F,GENERAL PRACTICE,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,381,0
86fb87b1-b639-3fe1-8145-158a3f4d4222,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Rudolf736 Vandervort697,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,1235,0
114de13e-a3fc-3c55-aa3d-2feaa8b6262b,bce5b907-584b-345d-bbcf-912cf56cb6c3,Katia630 Parisian75,F,GENERAL PRACTICE,11-15 SANDERSDALE ROAD,WORCESTER,MA,016032467,42.0667952,-72.0084995,166,0
377c7e73-f7b7-3526-9f35-284050d9f3a0,9cec3b3c-fe3f-344e-b9c3-e414dafcd19f,Otis335 Dickens475,M,GENERAL PRACTICE,120 MAIN ST,MALDEN,MA,021486904,42.41918695,-71.06618960434116,3,0
33d1869d-70bd-3f7d-8cc0-496f2931754a,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Jared66 Satterfield305,M,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,528,0
79f5a3bb-e6dc-32e6-b3ab-62635fae4293,ca9ee1b8-abeb-3b62-a017-8839fbe10847,Mikel238 Miller503,M,GENERAL PRACTICE,172 LAWRENCE STREET,LAWRENCE,MA,018413849,42.7138132,-71.1639172,5,0
532ed84a-fe21-37a4-a0ab-0e7193480fa1,0ec04450-c150-322d-b2c3-1449d672a23c,Yolando662 Huels583,F,GENERAL PRACTICE,110 W SQUANTUM ST,NORTH QUINCY,MA,021712122,42.27259075,-71.03082765,29,0
0c864a0f-dccc-30db-b7e6-2bedb4e560a6,fd650ebc-a642-3818-b073-692473cd31f1,Larisa542 Kris249,F,GENERAL PRACTICE,900 CUMMING CENTER,BEVERLY,MA,019156181,42.5584284,-70.8800491,33,0
1bf02942-63e1-3cd9-828b-c5e4daeb45bf,f99f149d-87f2-3900-b433-d2d87144e34e,Esteban536 Metz686,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025572747,41.46063105,-70.57989080295974,1,0
52f25321-897f-3d4e-89ef-71bb09573e3f,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Crystle668 McCullough561,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,1440,0
0e97df54-fc82-3bd5-82b4-7c25a0fcd409,4e0ec952-dd08-359e-87af-b13809b955ac,Bryon392 Mills423,M,GENERAL PRACTICE,37 DERBY ST,QUINCY,MA,021697564,42.2509914,-71.0037374,88,0
e2bf3884-0a56-35f3-acec-80ee9a107847,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Zane918 Bosco882,M,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,63,0
88dd9a7e-659f-36cd-ac7a-a2185588409a,dbe1e521-57da-3855-9aa0-aabadbd17e32,Joline447 Stark857,F,GENERAL PRACTICE,454 WASHINGTON ST,NORWELL,MA,020612050,42.1592792,-70.85480698781902,1,0
61df427c-cd33-3058-af6d-e1857b805be8,80458ace-5754-39b0-807a-1a5b119cb5bb,Carlene772 Nolan344,F,GENERAL PRACTICE,11 PONTIAC AVE,WEBSTER,MA,015701629,42.06282535,-71.87016198711046,2,0
97afcfc0-eddf-30a7-b687-5dc0b4e5abdb,171254da-957c-304a-b3fc-51a2d3ebee43,Brittney657 Schmitt836,F,GENERAL PRACTICE,108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,1026,0
fdf39cb1-ed6b-3aa9-a66d-90fd75b76103,8ddbad9e-b5fc-3895-8a1c-17f32197a865,Robert854 Nicolas769,M,GENERAL PRACTICE,1455 MAIN STREET,CHATHAM,MA,026332083,41.6827332,-69.98755685244114,7,0
005c0e96-3e85-3f6d-9b31-756c3e72e32b,75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,Ester635 Carrero892,F,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402296,42.20105435,-72.628169560868,29,0
080c68cb-7ae7-340a-95fe-97887e21e6b3,7e8bd0f2-2746-355e-92ef-9473818c58a2,Ivory697 Okuneva707,M,GENERAL PRACTICE,90 SUTTON STREET  SUITE 3-4,NORTH ANDOVER,MA,018451655,42.705281049999996,-71.13643624887442,18,0
52cab4ac-6d85-38f4-8c6f-2054ad86c1a8,dd280187-8662-3732-af81-595d10572911,Clifton91 Lakin515,M,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,824,0
d4dcb2ce-45fa-395a-92e5-4a57a8e646a7,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Adrienne302 Schiller186,F,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,593,0
d876c337-e6a4-3f81-af6f-a32030722667,004554b4-3068-3938-832d-fa7cbe1cd1fb,Luba688 Littel644,F,GENERAL PRACTICE,25 STONEHAVEN DRIVE,WEYMOUTH,MA,021903951,42.1589443,-70.94970431672323,80,0
39a62ce6-e6bb-3316-b7ec-758c6330d1b5,dae3ee01-f383-366e-9ad6-dc92963064ea,Kristin64 Will178,F,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,450,0
c212ee63-6619-3fed-b403-85b754dfbef6,6d947ed4-9b7f-3720-8141-67109691d2e7,Kim439 Eichmann909,M,GENERAL PRACTICE,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,1676,0
e0caedd6-33ea-31ce-9899-c521685eed21,2c708a72-2e25-36a1-8209-d2a708874eff,Kyoko885 Strosin214,F,GENERAL PRACTICE,1324 BELMONT STREET #202,BROCKTON,MA,023014435,42.057156895761736,-71.06994368825448,194,0
949e9de4-3867-38fb-a2a9-db9015a92a16,dac75bc1-cbfa-306b-9a0a-88d5edf3638d,Addie421 Ebert178,F,GENERAL PRACTICE,170 COREY ROAD,BRIGHTON,MA,021358244,42.3433093,-71.14003855124017,42,0
a7c53385-3660-3900-a649-1804425a4a23,b7488009-cd48-3a0d-87c4-6c47d1ceb3c8,Raymundo71 Hayes766,M,GENERAL PRACTICE,95 COMMERCIAL STREET,BRAINTREE,MA,021844301,42.22110375,-70.97097247044559,55,0
7a87957f-8ba4-34d7-8e62-c39597137caf,371948e4-733a-33b6-a835-68abefdeb59f,Roxanna261 Gleichner915,F,GENERAL PRACTICE,197 ADAMS RD,WILLIAMSTOWN,MA,012672930,42.704126099999996,-73.19043030392987,176,0
29c70259-fdd1-36a4-a203-67c28e0f8684,744bdf85-6223-367c-b1ab-e8c8e0a5eb28,Waylon572 Hammes673,M,GENERAL PRACTICE,2 REEDSDALE RD,MILTON,MA,021863800,42.258080449999994,-71.08070895097364,88,0
79f9adaf-e9ec-3514-b04c-7eedb502eed2,679a8e99-0f35-3eec-94ed-d8341e9fe33c,Tony646 Hahn503,M,GENERAL PRACTICE,140 WEBB STREET,WEYMOUTH,MA,021882736,42.22281125,-70.96226691624932,26,0
803116cb-22ec-390a-b069-08488423110a,c6907774-d9cd-3408-b554-08b135423b40,Judi176 Stokes453,F,GENERAL PRACTICE,642 BOSTON POST RD,SUDBURY,MA,017763302,42.36142375,-71.44123077142632,2,0
deb8d35f-f4d3-33af-af1c-b4d6cb6a1a35,089bceb2-0ecb-3650-95e9-e7260248b809,Donny470 Reynolds644,M,GENERAL PRACTICE,50 W MAIN ST,HOPKINTON,MA,017481672,42.22029125,-71.53814854921914,47,0
90bf7396-7474-3e23-871a-5b399d169303,63b4f233-fb49-3b1e-a17c-2d572367b131,Jerry654 Baumbach677,M,GENERAL PRACTICE,2222 CENTRE STREET,WEST ROXBURY,MA,021324034,42.27370345,-71.15856364656862,9,0
834a6fcf-e57b-330f-829b-747c9927e14c,9d989fcf-4ad9-3972-ada3-f275d967781e,Dominic463 Miller503,M,GENERAL PRACTICE,100 TER HEUN DR,SANDWICH,MA,025632377,41.7579043,-70.4968152,429,0
a7651819-8058-39df-b3e5-e415d896b2fa,92d919ab-8380-3fda-a5f1-838e69b819c1,Velda682 Gutmann970,F,GENERAL PRACTICE,300 TRADECENTER STE 4750,WOBURN,MA,018017420,42.4994143,-71.161659,59,0
