Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
0c9e4568-5bdb-4a9e-fb78-205426c591a3,1993-04-28,,999-57-7573,S99993075,X52107241X,Mrs.,Eboni653,Vinnie529,Bailey598,JD,Rath779,M,white,nonhispanic,F,Billerica  Massachusetts  US,873 Gulgowski View,Reading,Massachusetts,Middlesex County,25017,01801,42.518870313706174,-71.07070807763243,119963.62,501555.43,182938
7a898fd8-e4f3-d073-c02b-1ebb063d982c,1974-09-20,,999-90-1329,S99921614,X15940187X,Mr.,Dominique369,Gino587,Schoen8,,,S,white,nonhispanic,M,Southbridge  Massachusetts  US,815 Kuphal Rue Unit 59,Boston,Massachusetts,Suffolk County,25025,02113,42.310013538776715,-71.0209152885535,13844.92,142230.46,21834
7e7f32cb-1551-eb3f-4234-10da5f0c68c9,1966-02-19,,999-79-3993,S99951677,X51733643X,Mr.,Thomas756,Anthony633,Hessel84,,,M,white,nonhispanic,M,Mansfield  Massachusetts  US,571 Monahan Drive,Quincy,Massachusetts,Norfolk County,25021,02171,42.2755298691871,-71.04087459005562,107155.45,55629.92,116021
aa338743-26d5-b9d8-41c3-186d398b3201,1972-05-30,2013-09-01,999-90-2057,S99975518,X84439646X,Mrs.,Deann56,Trudi580,Abshire638,,Daniel959,M,white,nonhispanic,F,Melrose  Massachusetts  US,688 Gibson Highlands Unit 33,Templeton,Massachusetts,Worcester County,,00000,42.54047803502426,-72.07540859100197,321947.27,456465.19,90385
02806c94-8f64-362e-d1b0-9dc2a4128641,2001-10-09,,999-24-8044,S99998693,X12101198X,Ms.,Carletta836,Joi660,Gaylord332,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,691 Tremblay Bridge Unit 44,Gardner,Massachusetts,Worcester County,25027,01440,42.54241088716043,-72.01596567036141,39804.75,107722.81,24560
5ea2f415-d728-b9d0-d9ef-bcaeab3fdecc,1965-09-23,,999-15-6697,S99959294,X39437727X,Mrs.,Pamelia915,Orpha286,Mohr916,,Wisoky380,M,white,nonhispanic,F,Boston  Massachusetts  US,215 Effertz Mews Unit 9,Saugus,Massachusetts,Essex County,25009,01906,42.474396153229875,-71.04323759053756,331842.42,448868.83,27458
8f5e941a-ae7f-99eb-e272-2f036b6fb65f,1969-03-20,,999-31-6043,S99944824,X87113464X,Ms.,Thi53,Deja232,Walsh511,,,S,white,nonhispanic,F,Middleborough  Massachusetts  US,1062 Gerhold Key Suite 25,Medford,Massachusetts,Middlesex County,25017,02145,42.40723902887724,-71.07950408778846,454581.72,187040.33,64406
4f84a6a6-b38d-9ab1-be38-1e24f8b4ae65,1992-08-15,,999-83-2393,S99975678,X62772528X,Mrs.,Jayna69,Jani266,Ziemann98,,Kertzmann286,M,white,nonhispanic,F,Randolph  Massachusetts  US,920 Shanahan Estate Suite 99,Winthrop,Massachusetts,Suffolk County,25025,02128,42.379868364148635,-70.97357319535345,403867.94,101795.39,55455
8fc47466-e68a-df61-8795-28e709c41911,2000-04-06,,999-72-2751,S99993999,X20580000X,Ms.,Consuela482,Maritza144,Rice937,,,,white,nonhispanic,F,Agawam  Massachusetts  US,409 Witting Mews Apt 43,Westfield,Massachusetts,Hampden County,25013,01085,42.18752146385679,-72.80402974575085,363518.90,4001.22,74056
57fbe05c-d4b3-5f8c-3ab5-e87bedba991b,2024-05-06,,999-77-6660,,,,Judy192,Lorene243,Mills423,,,,white,nonhispanic,F,Clinton  Massachusetts  US,636 Kuphal Knoll,Northborough,Massachusetts,Worcester County,25027,01532,42.33089260224905,-71.65732335734614,1914.60,1826.42,106674
35277374-135f-98dd-b643-c6877ecf6501,1923-01-05,1994-12-25,999-40-7821,S99967165,X67532209X,Mr.,Diego848,Víctor493,Almonte426,PhD,,M,white,hispanic,M,Carolina  Puerto Rico  PR,936 Boyle Landing Apt 56,Cambridge,Massachusetts,Middlesex County,25017,02138,42.41699948747517,-71.11588919147961,18375.71,814179.14,16082
a0417e2d-801e-bdab-95e7-37d876d61ada,1993-12-30,,999-11-5053,S99990592,X56422911X,Mrs.,Sasha806,Giuseppina753,Schoen8,,Baumbach677,M,white,nonhispanic,F,Stoughton  Massachusetts  US,1016 Kuhlman Brook Apt 6,Orange,Massachusetts,Franklin County,25011,01364,42.567987200086584,-72.33974132095759,8894.06,390020.23,10698
8ba9ecdd-c97b-5d9b-9877-4ced6729ba59,1971-06-08,,999-21-9681,S99996046,X13696534X,Ms.,Lilia791,Mariana775,Contreras711,,,S,white,hispanic,F,Wesley  Saint Andrew Parish  DM,907 Lakin Extension,Boston,Massachusetts,Suffolk County,25025,02122,42.28355835495579,-71.08128520905498,447093.60,411204.43,45932
068d56b4-2b2e-4bb6-c4c6-f0686f3154f0,1976-09-12,,999-40-2242,S99934835,X18303273X,Mrs.,Edward499,Aja848,Stamm704,,Walter473,M,white,nonhispanic,F,Merrimac  Massachusetts  US,431 Conroy Vale Unit 36,Reading,Massachusetts,Middlesex County,25017,01801,42.553209021208524,-71.08560938317332,82468.71,1522450.51,7287
fa87c18e-ef34-d81e-eb0a-8e880f5ecb5d,1932-10-18,2008-12-11,999-57-8458,S99969768,X66494562X,Mr.,Dominique369,Zane918,Gleason633,,,M,white,nonhispanic,M,Fitchburg  Massachusetts  US,490 Champlin Stravenue,Yarmouth Port,Massachusetts,Barnstable County,25001,02675,41.725303648160626,-70.24062512558163,543556.21,3728341.60,59117
408ee186-465f-f675-6db0-526dbc49367a,1972-05-30,,999-42-1048,S99931636,X81468864X,Mrs.,Karole140,,Kemmer137,,Deckow585,D,white,nonhispanic,F,Boston  Massachusetts  US,579 Howell Landing Apt 83,Templeton,Massachusetts,Worcester County,,00000,42.55672980500618,-72.0285727350124,436518.05,228109.66,90385
3203adfc-b4a0-750d-0f59-a39efde23d05,1965-03-08,,999-34-1283,S99946947,X64376246X,Ms.,Willa615,,Lueilwitz711,,,S,asian,nonhispanic,F,Hanson  Massachusetts  US,953 Rippin Grove Suite 2,Dracut,Massachusetts,Middlesex County,,00000,42.67405279254047,-71.29972272875945,187905.55,579654.31,161653
03ec37e8-4785-796a-d8d6-2f9d1e768101,2013-12-04,,999-17-2298,,,,Norberto865,Santo387,Wolf938,,,,white,nonhispanic,M,Boston  Massachusetts  US,142 Emard Ramp,Gloucester,Massachusetts,Essex County,25009,01930,42.63899174209196,-70.69786892240504,30034.53,0.00,64777
42e1e998-1458-15b2-f9de-b5af9a225d88,1966-03-26,,999-19-9411,S99927050,X272345X,Mrs.,Robin66,Delsie188,Veum823,,Streich926,M,white,nonhispanic,F,Boston  Massachusetts  US,107 Stoltenberg Street,Lowell,Massachusetts,Middlesex County,25017,01851,42.6809552442381,-71.36978232855118,15620.10,848874.91,2379
65691528-bd57-f493-a1bc-e8b284463b3a,1960-09-12,,999-96-5444,S99958679,X4849361X,Mr.,Domenic627,Miguel815,Mertz280,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,694 Bradtke Byway Suite 43,Hingham,Massachusetts,Plymouth County,25023,02043,42.25769692837005,-70.86036129538594,181625.52,44632.05,124956
fb8ed8b8-9be5-c84c-0035-9998ee119dd2,1962-12-27,,999-24-1846,S99912464,X3242354X,Ms.,Crystal2,Xochitl483,Mohr916,,,S,white,nonhispanic,F,Milford  Massachusetts  US,796 Prosacco Well,Lynn,Massachusetts,Essex County,25009,01906,42.43025089606012,-70.92980940935767,182095.44,914428.67,813823
49060f90-0d53-2968-1052-a548074e4e45,1972-02-27,,999-67-7165,S99969460,X36242765X,Mr.,Hilario934,Cecil300,Bartell116,,,M,black,nonhispanic,M,North Andover  Massachusetts  US,470 Hilpert Hollow,Boston,Massachusetts,Suffolk County,25025,02122,42.36163753153209,-71.09881140697085,98834.82,1510489.77,4454
f41d4d80-70b5-b768-37d1-9e580486db14,1976-11-17,,999-63-2877,S99948304,X17649482X,Mr.,Ernest565,Gustavo235,Nienow652,,,M,black,nonhispanic,M,Abington  Massachusetts  US,213 Torphy Path,Saugus,Massachusetts,Essex County,25009,01906,42.514962872372735,-70.97880489342907,116234.71,9824.87,85798
e8f09793-825b-c67e-1859-14d69f3d9bce,1979-02-06,,999-87-8990,S99919227,X63764549X,Mr.,Loren192,Omer483,Waters156,,,M,black,nonhispanic,M,Boston  Massachusetts  US,453 Leffler Harbor Apt 13,Norwell,Massachusetts,Plymouth County,,00000,42.1901258278032,-70.82554026548358,191082.78,66267.28,40184
e016e619-3cd4-97a6-c571-f4a15d1a540a,1975-06-02,,999-65-1178,S99980330,X34778608X,Mr.,Ezra452,Porfirio146,Maggio310,,,M,white,nonhispanic,M,Belchertown  Massachusetts  US,143 Nitzsche Gate Suite 14,Dracut,Massachusetts,Middlesex County,,00000,42.69219120409257,-71.28414412048919,104384.33,1052.56,140595
e104a7f8-b16b-15b6-94f7-77629c5823e0,2022-01-20,,999-56-3367,,,,Janet238,,Adams676,,,,white,nonhispanic,F,Hubbardston  Massachusetts  US,367 Tillman Ville,Quincy,Massachusetts,Norfolk County,25021,02170,42.2965833519571,-71.0425698994043,11444.12,0.00,65212
4d4a9f66-e3e0-ab23-d446-078d6f7e115b,1978-02-17,,999-59-5331,S99955231,X20657585X,Mrs.,Serita370,Lanell756,Ullrich385,,Dibbert990,D,white,nonhispanic,F,Adams  Massachusetts  US,358 Kozey Common,Swansea,Massachusetts,Bristol County,,00000,41.74923979267102,-71.18466799007409,302693.03,644768.92,143046
1fd22aea-f441-6f81-7b88-e2b79b1895e3,2005-07-01,,999-12-2390,S99955332,,Mr.,Minh326,Alfredo17,Steuber698,,,,white,nonhispanic,M,Salem  Massachusetts  US,945 Labadie Dale,Cambridge,Massachusetts,Middlesex County,25017,02139,42.39958150999124,-71.18588995721471,30528.49,26537.66,183899
8b00bae0-0069-3995-02a6-6b66240c4c5e,2021-03-09,,999-46-2150,,,,Rocky100,Scottie437,Medhurst46,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,158 Murazik Walk,Haverhill,Massachusetts,Essex County,25009,01835,42.812151065834016,-71.11880168296047,500.00,7484.35,15536
314a7aca-4e71-05a6-7ef8-bf0f5c64fd3c,1923-01-05,,999-40-5815,S99934534,X48305684X,Mr.,Francisco472,Santiago500,Concepción765,JD,,S,white,hispanic,M,Caracas  Capital District  VE,1013 Schamberger Promenade,Cambridge,Massachusetts,Middlesex County,25017,02139,42.34833178446187,-71.08835178459965,43032.83,1092114.93,16082
809a5af6-99a8-0d6d-2789-57cf4fb3a43a,1955-09-10,,999-46-5233,S99954493,X89588097X,Mrs.,Kendra609,,Fadel536,,Mitchell808,M,white,nonhispanic,F,New Bedford  Massachusetts  US,478 Kunde Course Suite 93,New Bedford,Massachusetts,Bristol County,25005,02743,41.62373704631362,-71.02439067427794,179705.51,1178852.78,24372
45491279-c5d0-e2b3-d083-af1eac18b43d,2022-08-26,,999-63-6759,,,,Mel236,Loren192,Jacobi462,,,,white,hispanic,M,Shrewsbury  Massachusetts  US,1035 Bergnaum Alley Suite 72,Andover,Massachusetts,Essex County,25009,01810,42.68021254551463,-71.19313515041398,4427.52,4092.08,77651
a654c4a2-c713-0ba3-3ea2-7d4e5f91c799,1979-11-29,,999-23-1876,S99987714,X19129174X,Mrs.,Estela596,Rita460,Lemke654,,Glover433,M,white,nonhispanic,F,Chicopee  Massachusetts  US,451 Rolfson Camp,Taunton,Massachusetts,Bristol County,25005,02780,41.87706995573433,-71.11376721646528,441536.98,458356.26,38706
fbe50dab-df76-7aed-3c6d-3350c2766358,1977-03-22,,999-37-6402,S99960159,X23689460X,Mr.,Dennis979,Shannon293,Wehner319,,,M,white,nonhispanic,M,Hopkinton  Massachusetts  US,116 Kuvalis Port,Chicopee,Massachusetts,Hampden County,25013,01013,42.189266615120516,-72.50114333468811,92261.90,126188.76,23764
4a991a07-31aa-b253-6614-3c240c84bc83,1977-03-06,2017-08-19,999-79-2064,S99984522,X64566561X,Mr.,Miguel815,,Beer512,,,D,white,nonhispanic,M,Danvers  Massachusetts  US,891 Watsica Boulevard,Springfield,Massachusetts,Hampden County,25013,01119,42.0693092356343,-72.63114014352303,78996.94,216178.91,43224
5f50d2eb-76c5-0010-6e1f-8360e4503b5e,1975-01-17,,999-25-8299,S99932328,X23615398X,Mrs.,China583,,Hahn503,,Kirlin939,D,white,hispanic,F,Quincy  Massachusetts  US,854 Bashirian Spur,Westfield,Massachusetts,Hampden County,25013,01085,42.168966091664934,-72.8254565012223,337301.48,607222.13,192903
154b7500-88cf-e48d-0e78-906f70d45b5c,1965-03-10,2013-07-17,999-15-7681,S99977668,X64157871X,Mr.,Eldon28,Carey440,Lesch175,,,M,white,nonhispanic,M,Ayer  Massachusetts  US,223 Kiehn Neck Unit 19,Brockton,Massachusetts,Plymouth County,25023,02301,42.076344727879814,-70.93130130941006,182946.61,15342.06,42007
3a35ffd1-177c-70d1-ce05-a07db55a913c,1975-12-04,,999-97-2983,S99939980,X26040832X,Mrs.,Cheryl605,,Renner328,,Gorczany269,M,white,nonhispanic,F,Berkley  Massachusetts  US,653 Prosacco Heights Unit 44,Whitman,Massachusetts,Plymouth County,,00000,42.03658343030817,-70.93499884180157,235744.13,667724.40,126805
66527c5b-8192-361e-8749-adc21d2296f1,2024-07-20,,999-66-5096,,,,Wesley533,Eldridge510,Nicolas769,,,,white,nonhispanic,M,Quincy  Massachusetts  US,391 Abernathy Gate Apt 56,Boston,Massachusetts,Suffolk County,25025,02125,42.24636652633316,-71.08154751268118,100.00,4205.57,3465
bc79f1f2-d363-e5eb-c4f7-aa17b06537a9,1943-09-05,2024-12-02,999-83-1829,S99968416,X75451578X,Mr.,Terrell212,,Bechtelar572,,,S,black,nonhispanic,M,Waltham  Massachusetts  US,229 Leuschke Pathway Suite 97,Fall River,Massachusetts,Bristol County,25005,02724,41.71132815330292,-71.16947496657339,546159.21,776564.15,104685
814fac2d-f815-788b-cd54-6d39e4c156e5,1944-04-24,,999-14-1343,S99998211,X89177372X,Mrs.,Alishia395,Joi660,Shanahan202,,Cronin387,D,other,nonhispanic,F,Boston  Massachusetts  US,624 Gibson Neck,Quincy,Massachusetts,Norfolk County,25021,02170,42.29499355480263,-71.04706315370184,998144.01,394583.89,65097
bbbb3606-2f58-97ab-5c68-1639bc92c999,1970-05-15,,999-89-1502,S99928051,X25511404X,Mr.,Santos184,Stan246,Hansen121,,,S,white,nonhispanic,M,Topsfield  Massachusetts  US,923 Bergnaum Mill,Sagamore,Massachusetts,Barnstable County,25001,02561,41.75194308968502,-70.53393187878572,105910.68,22745.40,139417
71c3a9cd-c8cb-3176-2e62-bc5c7e643ea3,2021-11-29,,999-78-8651,,,,Lamont867,Donald774,Torp761,,,,white,nonhispanic,M,Watertown  Massachusetts  US,107 Goodwin Approach Apt 95,Billerica,Massachusetts,Middlesex County,,00000,42.57122841775043,-71.22204058757481,12519.45,0.00,87664
4a333ac3-c192-a2bf-6df9-35ec51efe588,1940-03-06,2020-11-25,999-37-5412,S99952480,X46652398X,Mr.,Dominic463,Noel608,Veum823,,,M,white,nonhispanic,M,Amesbury  Massachusetts  US,1097 Thompson Vale Unit 44,Brookline,Massachusetts,Norfolk County,25025,02215,42.39311210074745,-71.12125001444262,35672.66,398769.96,13370
ec61e98f-e8a6-8aee-9bbf-4f5db927bb2c,1932-10-18,2006-05-23,999-30-8145,S99981220,X59047388X,Mr.,Saul605,Buford910,Kemmer137,,,M,white,nonhispanic,M,Yarmouth Port  Massachusetts  US,529 Haag Extension,Yarmouth Port,Massachusetts,Barnstable County,25001,02675,41.750726549419134,-70.26909310376166,316368.84,147245.67,59117
7efb3be5-2f49-56dd-3258-203b9fac4543,2007-05-21,,999-93-9009,S99999877,,Ms.,Georgeanna785,,Reynolds644,,,,white,nonhispanic,F,Charlton  Massachusetts  US,737 Schmitt Landing,Swansea,Massachusetts,Bristol County,,00000,41.79857613474359,-71.2060431493048,70709.31,16118.77,113229
31d1f4ec-9bef-d206-83af-809a0a77caf1,2024-01-29,,999-71-1526,,,,Bernardina456,Sherley266,Shanahan202,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,370 DuBuque Trail Unit 53,Sudbury,Massachusetts,Middlesex County,,00000,42.36735353278508,-71.38749424783477,3357.36,2428.19,199646
c745eb18-7f6b-ac9f-60f2-d8bcb610c818,1977-03-06,,999-19-1033,S99937284,X29810430X,Mr.,Jan231,,Gislason620,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,958 Hintz View,Springfield,Massachusetts,Hampden County,25013,01105,42.116528690311796,-72.4831241139506,172531.92,12201.42,43224
71a4192b-ca32-4edc-5a01-859471632863,1966-07-05,,999-70-3006,S99939914,X49349072X,Mr.,Eusebio566,Boris111,Kuhic920,,,M,white,nonhispanic,M,Greenfield  Massachusetts  US,217 Thiel Crossroad Unit 1,Lynn,Massachusetts,Essex County,25009,01901,42.47493798582517,-71.04173923773743,205045.23,23239.16,107643
b3acfa17-c6f9-b564-4b45-9de755a94926,2009-06-18,,999-80-7239,S99982240,,,Tommye961,Barbra486,Farrell962,,,,white,nonhispanic,F,Plymouth  Massachusetts  US,729 Murray Boulevard,Amherst,Massachusetts,Hampshire County,,00000,42.36029636140091,-72.52628621244963,2643.59,44871.63,10845
141d1148-e01f-a589-84d1-3b9d1ad09348,1995-06-30,,999-86-6033,S99914943,X81997725X,Mrs.,Shani239,Reda120,Powlowski563,,Sauer652,M,white,nonhispanic,F,East Harwich  Massachusetts  US,423 Mueller Walk,Lynn,Massachusetts,Essex County,25009,01906,42.44739874116502,-70.89800274678852,24465.80,1045301.43,69613
3dab1b30-fa2c-5dee-53db-18571361d228,1965-03-10,2011-11-11,999-28-1962,S99925100,X2563715X,Mr.,Donn979,,D'Amore443,,,D,white,nonhispanic,M,Holliston  Massachusetts  US,223 Barton Skyway,Brockton,Massachusetts,Plymouth County,25023,02301,42.041351184055415,-71.03487877933398,194672.95,516583.70,42007
635a3052-eb09-f1a7-d910-50e67e0dae7c,2025-02-15,,999-72-4505,,,,Danilo179,Emery884,Kihn564,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,925 Heller Track,Chicopee,Massachusetts,Hampden County,25013,01013,42.136431979605376,-72.59264472435186,245.86,1828.81,33323
cfa060cc-11a0-e6fc-dd9f-04aacda7e7d7,1963-04-25,,999-71-9952,S99971494,X72990712X,Mr.,Lionel365,Fabian647,Larson43,,,M,white,nonhispanic,M,Westford  Massachusetts  US,458 Zboncak Dam Suite 70,Dudley,Massachusetts,Worcester County,,00000,42.017975988628116,-71.90557782621123,168819.92,19114.81,59398
f545766a-7699-30b6-e09e-61a7a231c158,1953-12-29,,999-82-7011,S99924555,X82542153X,Mrs.,Penney623,Sharyn437,Hirthe744,,Schaden604,D,white,nonhispanic,F,Holyoke  Massachusetts  US,600 Kuhlman Avenue Apt 54,Weymouth,Massachusetts,Norfolk County,25021,02188,42.22548437826626,-70.9767737682281,345877.95,1066532.48,754806
1614a110-2708-91c1-db33-bf90ee0abebb,1932-10-18,1992-04-06,999-25-6756,S99993060,X28605169X,Mr.,Shayne60,,Stracke611,,,S,white,nonhispanic,M,Cambridge  Massachusetts  US,614 Huels Flat,Yarmouth Port,Massachusetts,Barnstable County,25001,02675,41.68460707361953,-70.25053101172348,136122.66,0.00,59117
b69ad1f6-7108-1408-7cae-ce27544fa130,2007-09-08,,999-56-8390,S99968247,,,Kisha966,Laurel943,Mann644,,,,white,nonhispanic,F,Hingham  Massachusetts  US,576 Corkery Annex Suite 73,Natick,Massachusetts,Middlesex County,,00000,42.30425095496817,-71.35362662680758,66049.85,121117.73,66510
6718db23-4ce9-2cfa-d814-7af4019890ab,1940-03-06,,999-24-8620,S99985816,X36311591X,Mr.,Sammie902,,Little434,,,W,white,nonhispanic,M,Amherst Center  Massachusetts  US,260 Lockman Divide Apt 43,Brookline,Massachusetts,Norfolk County,25021,02446,42.28576226066784,-71.19163602118245,19761.58,371016.99,13370
e282e19d-90b3-2899-1619-ebf662d0070d,1981-09-15,,999-46-4693,S99977931,X12686206X,Ms.,Elvina437,Aleisha941,Marks830,,,S,black,nonhispanic,F,Plymouth  Massachusetts  US,1010 Graham Orchard Suite 87,Boston,Massachusetts,Suffolk County,25025,02152,42.26910750507875,-71.12796212721504,18200.15,1487364.35,14916
7a226d13-1fb3-88f9-7c1e-1261fec151ea,1958-12-02,,999-36-2176,S99930786,X43186258X,Mrs.,Jennifer579,Adelaida985,Pagac496,,Rath779,M,white,nonhispanic,F,Fall River  Massachusetts  US,177 Fay Underpass Suite 16,Lowell,Massachusetts,Middlesex County,25017,01854,42.6641393178229,-71.3401718858129,248547.02,534038.62,606588
0b0cce48-235b-8e1d-c225-98af2447a661,2003-06-09,,999-72-1670,S99947106,X2233952X,Ms.,Drusilla108,Carisa395,Robel940,,,,white,nonhispanic,F,Harwich  Massachusetts  US,797 Wyman Glen Apt 19,Lowell,Massachusetts,Middlesex County,25017,01852,42.61618520472821,-71.26718678737788,23096.08,197800.20,25775
a79a0ad1-3db4-78ce-dc66-ddf234d2ead2,1978-10-01,,999-58-7492,S99911146,X17552956X,Ms.,Bambi5,Christel364,Schmidt332,,,S,white,nonhispanic,F,Salisbury  Massachusetts  US,452 Roberts Annex Unit 89,Raynham,Massachusetts,Bristol County,,00000,41.924128199649005,-71.07569878345126,321167.62,448755.11,48737
4c2d02c5-60c0-525a-f648-8b2101438f5e,1944-02-18,,999-92-8601,S99928841,X56602851X,Mr.,Arturo47,,Esparza426,,,S,white,hispanic,M,Santiago  Santiago Province  CL,336 Bauch Rue Apt 30,Pembroke,Massachusetts,Plymouth County,,00000,42.047954745515845,-70.76750845812794,47369.95,882528.35,197835
e99cb622-cf7e-61dd-e274-d2b6cc7ef8a9,1987-08-16,,999-33-6794,S99923268,X87747117X,Mrs.,Kylee806,Kaylee703,Schamberger479,,Murray856,M,white,hispanic,F,Waltham  Massachusetts  US,138 Casper Trace,Millbury,Massachusetts,Worcester County,,00000,42.17942480998873,-71.74828614907175,56387.84,982482.22,663964
f7f31fd4-8cdf-77ba-d4a3-a7e8eba4bbe8,1944-12-18,,999-19-3198,S99969457,X11866478X,Mr.,Aurelio227,Jude172,Welch179,,,M,white,hispanic,M,Lynn  Massachusetts  US,495 Altenwerth Esplanade Apt 35,Holbrook,Massachusetts,Norfolk County,25021,02343,42.110680429739254,-70.98848608056548,23044.59,521250.82,8560
7d1895b0-9288-b8cc-1ea6-2578b17d86c2,1965-03-10,,999-52-3948,S99960110,X15889X,Mr.,Lincoln623,Forest317,Wiegand701,,,W,white,nonhispanic,M,Foxborough  Massachusetts  US,860 Steuber Passage,Brockton,Massachusetts,Plymouth County,25023,02351,42.140886280194536,-70.94514883925581,225446.29,90225.71,42007
3c21d1bb-c3b0-2f3c-b8e6-3f15335076ba,1992-04-24,,999-18-7276,S99961434,X52706867X,Mr.,Lawerence6,Terrence276,Barton704,,,S,white,nonhispanic,M,Pittsfield  Massachusetts  US,414 Moen Lock,Boston,Massachusetts,Suffolk County,25025,02130,42.40428280051942,-71.02411238569663,95044.95,3858.29,98614
6ec4cdb2-1f6b-d06c-67be-985dc018ca6c,2021-10-17,,999-24-3861,,,,Adell482,Mafalda94,Schiller186,,,,white,hispanic,F,Seekonk  Massachusetts  US,556 McLaughlin Plaza Suite 72,Leicester,Massachusetts,Worcester County,,00000,42.25262374082884,-71.8699140489161,8049.96,0.00,69030
1c3698ec-6734-374b-7bf6-9197a9f406fa,1981-07-19,,999-90-5134,S99958123,X54210878X,Mr.,Hong136,,Koss676,,,D,white,nonhispanic,M,Hudson  Massachusetts  US,476 Osinski Common,Hingham,Massachusetts,Plymouth County,25023,02043,42.216900184177256,-70.84983895902108,111120.96,17022.63,109277
53b9a91d-1018-9d4f-cae3-34418963aa79,1932-10-18,,999-37-7578,S99962197,X38344421X,Mr.,Amado512,Bryce11,Effertz744,,,M,white,nonhispanic,M,Boston  Massachusetts  US,740 Turcotte Lock,Yarmouth Port,Massachusetts,Barnstable County,25001,02675,41.67130088751093,-70.19891985541477,440674.21,179990.85,59117
586d2174-ce7a-cb95-2380-b683db6b822d,2007-05-29,,999-57-6594,S99918253,,Ms.,Johnsie484,Helena807,Huel628,,,,white,nonhispanic,F,Lowell  Massachusetts  US,948 Schaefer Mission Apt 98,Falmouth,Massachusetts,Barnstable County,25001,02540,41.553129650537095,-70.60496811791604,72412.41,701568.83,129210
cd3a06d7-92d8-484e-21b1-809805353755,2018-01-02,,999-48-4067,,,,Rodolfo763,Irwin931,Turner526,,,,white,nonhispanic,M,Revere  Massachusetts  US,568 Rippin Approach,Southborough,Massachusetts,Worcester County,,00000,42.29688935718897,-71.554244474075,14472.24,17154.86,159539
ff798794-8ef4-2e69-c0a4-26bae22332ca,1970-10-10,,999-37-8463,S99983347,X83818220X,Mrs.,Claire652,Nila48,Schaden604,,Legros616,M,white,nonhispanic,F,Boston  Massachusetts  US,203 Rodriguez Ramp Apt 10,Lunenburg,Massachusetts,Worcester County,25027,01462,42.62276333645089,-71.69526710012181,260595.50,384205.69,139720
64fbc3df-01de-8ed9-14c6-f9b87d8d2dad,1943-09-05,,999-57-7952,S99914123,X23380335X,Mr.,Kristopher775,Eli762,Blick895,,,M,black,nonhispanic,M,North Andover  Massachusetts  US,539 Stracke Ranch Apt 76,Fall River,Massachusetts,Bristol County,25005,02720,41.699641880476634,-71.01949124629974,297083.67,303771.79,104685
ffe92c0f-669d-1f29-7e95-687eba314141,1959-06-20,2008-11-11,999-73-7226,S99971501,X36000684X,Mrs.,Cordelia715,Tamar361,Leannon79,,Paucek755,M,white,hispanic,F,Gardner  Massachusetts  US,931 Sawayn Path Apt 72,Worcester,Massachusetts,Worcester County,25027,01607,42.26054207956296,-71.81552879120412,214990.09,441017.13,125926
a1144751-bf3f-b1ee-2da9-5b87a77a0838,1990-03-08,,999-27-8861,S99912365,X36600289X,Mr.,Erich201,Desmond566,Skiles927,,,M,white,nonhispanic,M,Malden  Massachusetts  US,202 Flatley Avenue,West Boylston,Massachusetts,Worcester County,,00000,42.386861756106086,-71.78351771537329,72302.01,21790.00,74379
9f9ab4a6-0f1a-2522-3981-4b6f4c9ba3d1,1970-11-12,1986-03-14,999-47-5830,,,,Jermaine675,Quinton758,Bode78,,,,white,nonhispanic,M,Saugus  Massachusetts  US,589 Oberbrunner Lodge Unit 21,Swampscott,Massachusetts,Essex County,25009,01907,42.510761593113756,-70.92004500837545,33864.71,150131.06,870878
6841addb-49a3-5567-18d5-1e90f0b27e3b,1972-04-13,,999-46-8080,S99911265,X24989555X,Mr.,Thaddeus38,Houston994,Hoeger474,,,M,asian,nonhispanic,M,Peabody  Massachusetts  US,450 Maggio Glen Unit 40,Lawrence,Massachusetts,Essex County,25009,01843,42.68279098365642,-71.19242133958116,17474.20,278945.80,3658
95ed0d0d-68bf-1d30-b540-f92862bceb41,1932-01-12,2015-03-25,999-71-9129,S99998017,X59037232X,Mr.,Rodrick370,Malik994,Schimmel440,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,659 Reinger Trace,Marblehead,Massachusetts,Essex County,25009,01945,42.527469135701985,-70.89177028345543,214139.94,829491.90,415493
b0534df5-18ad-54bd-1b37-da5df03756cf,1994-08-28,,999-20-6870,S99923357,X6276295X,Mrs.,Chelsey293,Teena223,Brekke496,,Zboncak558,M,asian,nonhispanic,F,Boston  Massachusetts  US,476 Simonis Flat Unit 58,Concord,Massachusetts,Middlesex County,,00000,42.48463400751574,-71.37529544599425,97767.71,617584.37,104103
